time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-20T09:20:11.560Z,33.352,-115.7688333,5.53,1.25,ml,46,63,0.02979,0.2,ci,ci39487144,2020-06-23T15:33:48.109Z,"3km W of Bombay Beach, CA",earthquake,0.18,0.38,0.131,22,reviewed,ci,ci
2020-06-20T09:17:30.210Z,36.1483333,-117.9218333,3.56,1.01,ml,20,98,0.0623,0.13,ci,ci39487136,2020-06-22T21:01:59.911Z,"12km NNE of Coso Junction, CA",earthquake,0.2,0.45,0.17,12,reviewed,ci,ci
2020-06-20T09:16:50.410Z,58.2242,-151.3941,33.7,1.6,ml,,,,0.33,ak,ak0207wlw4kb,2020-06-20T21:07:02.104Z,"73 km ENE of Ouzinkie, Alaska",earthquake,,36.8,,,reviewed,ak,ak
2020-06-20T09:10:29.490Z,35.9163333,-117.7305,8.12,0.8,ml,19,53,0.07225,0.08,ci,ci39487128,2020-06-22T20:57:59.441Z,"16km E of Little Lake, CA",earthquake,0.13,0.36,0.066,7,reviewed,ci,ci
2020-06-20T09:10:13.039Z,36.52833333,-98.9845,7.89,0.33,ml,16,136,0.04859046489,0.06,ok,ok2020mbde,2020-06-24T19:14:34.187Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.27,3,reviewed,ok,ok
2020-06-20T09:09:42.830Z,33.5796667,-116.8051667,7.1,0.26,ml,19,98,0.03702,0.13,ci,ci39487120,2020-06-22T20:54:23.177Z,"12km WNW of Anza, CA",earthquake,0.26,0.53,0.205,6,reviewed,ci,ci
2020-06-20T09:09:10.440Z,38.2187,-117.7923,7.3,2.3,ml,27,50.33,0.09,0.08,nn,nn00750656,2020-06-20T09:23:49.457Z,"33 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-20T09:08:57.770Z,38.194,-117.9075,19.8,1.6,ml,13,102.99,0.066,0.08,nn,nn00750657,2020-06-20T09:23:57.031Z,"28 km SE of Mina, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-06-20T09:08:42.750Z,38.8110008,-122.8321686,1.57,0.32,md,9,103,0.003161,0.02,nc,nc73412271,2020-06-20T09:32:03.958Z,"8km WNW of The Geysers, CA",earthquake,0.35,0.76,0.24,2,automatic,nc,nc
2020-06-20T09:06:49.221Z,66.3919,-156.6192,15.8,1,ml,,,,0.87,ak,ak0207wltzh9,2020-06-20T09:10:36.153Z,"58 km SSE of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-20T09:06:06.700Z,38.1917,-117.772,8.8,1.9,ml,28,48.45,0.051,0.11,nn,nn00750652,2020-06-20T09:10:30.210Z,"36 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-20T09:05:19.980Z,36.53516667,-98.97866667,7.14,1.91,ml,66,61,0.05128993517,0.17,ok,ok2020mbda,2020-06-23T14:17:11.023Z,"10 km WSW of Waynoka, Oklahoma",earthquake,,0.2,0.22,17,reviewed,ok,ok
2020-06-20T09:03:46.270Z,36.52866667,-98.982,7.75,0.73,ml,24,134,0.04769064147,0.1,ok,ok2020mbcz,2020-06-23T16:16:24.750Z,"10 km NE of Quinlan, Oklahoma",earthquake,,0.2,0.17,8,reviewed,ok,ok
2020-06-20T09:02:29.220Z,33.3533333,-115.769,4.83,2.93,ml,77,31,0.02993,0.2,ci,ci39487112,2020-06-22T20:25:06.580Z,"3km W of Bombay Beach, CA",earthquake,0.14,0.4,0.162,123,reviewed,ci,ci
2020-06-20T09:00:59.590Z,38.1583,-118.0303,2.4,1,ml,16,98.61,0.021,0.12,nn,nn00750649,2020-06-20T09:06:46.398Z,"26 km SSE of Mina, Nevada",earthquake,,2.7,,,automatic,nn,nn
2020-06-20T08:56:37.070Z,35.8226667,-117.6463333,9.59,0.58,ml,7,115,0.04028,0.08,ci,ci39487104,2020-06-22T14:41:02.432Z,"23km N of Ridgecrest, CA",earthquake,0.53,0.88,0.075,4,reviewed,ci,ci
2020-06-20T08:55:30.340Z,44.2833333,-115.0748333,6.3,2.71,ml,20,67,0.311,0.27,mb,mb80440589,2020-06-21T13:48:22.807Z,"13 km NW of Stanley, Idaho",earthquake,0.43,1.06,0.251,22,reviewed,mb,mb
2020-06-20T08:52:08.370Z,35.9016667,-117.6726667,10.43,0.85,ml,22,85,0.04956,0.1,ci,ci39487096,2020-06-22T18:28:23.770Z,"21km E of Little Lake, CA",earthquake,0.15,0.29,0.32,7,reviewed,ci,ci
2020-06-20T08:48:21.050Z,35.6328333,-117.4308333,4.32,0.96,ml,28,124,0.05283,0.17,ci,ci39487080,2020-06-22T18:23:34.741Z,"15km S of Searles Valley, CA",earthquake,0.24,0.48,0.156,10,reviewed,ci,ci
2020-06-20T08:46:28.650Z,37.119,-115.2987,8.5,2.2,ml,29,75.16,0.323,0.22,nn,nn00750645,2020-06-20T09:02:08.531Z,"29 km SSW of Alamo, Nevada",earthquake,,16.3,,,automatic,nn,nn
2020-06-20T08:46:15.009Z,36.53066667,-98.98533333,7.86,1.55,ml,42,133,0.04859046489,0.12,ok,ok2020mbcj,2020-06-22T14:59:33.070Z,"10 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.18,18,reviewed,ok,ok
2020-06-20T08:44:10.700Z,53.869,-166.7628333,8.07,0.82,ml,7,100,0.04781,0.08,av,av62184456,2020-06-22T20:02:23.040Z,"14 km W of Dutch Harbor, Alaska",earthquake,0.31,0.37,0.316,7,reviewed,av,av
2020-06-20T08:43:45.510Z,38.1725,-117.8612,6.4,0.6,ml,12,94.59,0.027,0.07,nn,nn00750643,2020-06-20T08:49:31.305Z,"32 km SE of Mina, Nevada",earthquake,,5.5,,,automatic,nn,nn
2020-06-20T08:43:44.310Z,38.841835,-122.8296661,2,0.76,md,21,85,0.005583,0.04,nc,nc73412256,2020-06-20T08:59:03.723Z,"10km WNW of Cobb, CA",earthquake,0.24,0.47,0.15,4,automatic,nc,nc
2020-06-20T08:37:37.780Z,36.689,-97.68783333,5,2.05,ml,86,68,0,0.23,ok,ok2020mbcc,2020-06-22T13:32:10.758Z,"9 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.24,36,reviewed,ok,ok
2020-06-20T08:37:12.080Z,38.2013,-117.7322,8.4,1.3,ml,21,121.8,0.03,0.1,nn,nn00750641,2020-06-20T08:45:15.177Z,"39 km ESE of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-06-20T08:36:32.587Z,69.5675,-143.9238,11.1,1.6,ml,,,,0.84,ak,ak0207wleyn4,2020-06-20T08:48:20.829Z,"64 km S of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-20T08:36:02.470Z,38.1595,-118.0002,5.9,1.2,ml,10,262.36,0.049,0.05,nn,nn00750640,2020-06-20T08:45:05.846Z,"27 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-20T08:33:33.250Z,40.983,-111.441,9.04,1.91,ml,37,47,0.09605,0.16,uu,uu60397712,2020-06-22T16:20:41.930Z,"0 km NNE of Echo, Utah",earthquake,0.27,0.39,0.154,8,reviewed,uu,uu
2020-06-20T08:33:29.280Z,37.3833333,-122.2715,9.64,0.67,md,13,113,0.03313,0.05,nc,nc73412251,2020-06-22T21:41:18.161Z,"3km W of Portola Valley, CA",earthquake,0.28,0.43,0.167,8,reviewed,nc,nc
2020-06-20T08:26:03.295Z,63.4686,-150.1438,34,1.3,ml,,,,0.57,ak,ak0207wlcmne,2020-06-20T21:03:20.338Z,"60 km W of Cantwell, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2020-06-20T08:25:25.073Z,38.1547,-117.946,9.1,2.4,ml,30,47.75,0.019,0.1343,nn,nn00750634,2020-06-21T02:17:32.596Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.22,14,reviewed,nn,nn
2020-06-20T08:13:56.820Z,38.2018,-117.797,3.7,1.7,ml,23,71.04,0.054,0.12,nn,nn00750630,2020-06-20T08:22:08.652Z,"34 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-20T08:13:52.790Z,58.1796667,-155.3518333,0.9,-0.98,ml,5,116,0.03292,0.07,av,av70903729,2020-06-23T22:35:19.590Z,"86 km NW of Karluk, Alaska",earthquake,0.29,1.29,0.115,5,reviewed,av,av
2020-06-20T08:11:46.950Z,44.3011667,-115.0836667,5.03,1.93,ml,9,88,0.316,0.24,mb,mb80440574,2020-06-21T13:46:03.630Z,"14 km NW of Stanley, Idaho",earthquake,1.06,2.06,0.207,7,reviewed,mb,mb
2020-06-20T08:11:06.190Z,40.98,-111.4398333,9.73,2.15,ml,36,58,0.09303,0.16,uu,uu60397707,2020-06-22T16:03:44.230Z,"0 km NE of Echo, Utah",earthquake,0.29,0.48,0.175,12,reviewed,uu,uu
2020-06-20T08:10:31.380Z,38.1763,-117.8743,6.7,1,ml,13,102.02,0.02,0.06,nn,nn00750627,2020-06-20T08:15:05.374Z,"31 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-20T08:10:03.304Z,61.4432,-150.0481,23.7,1.6,ml,,,,0.61,ak,ak0207wl9b6y,2020-06-20T08:19:42.878Z,"10 km NNW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-20T08:07:22.520Z,44.2863333,-115.0751667,2.88,2.58,ml,9,67,0.313,0.17,mb,mb80440564,2020-06-21T13:45:13.805Z,"13 km NW of Stanley, Idaho",earthquake,0.43,2.92,0.207,12,reviewed,mb,mb
2020-06-20T08:05:32.300Z,69.5886,-144.1103,0,3.1,ml,,,,0.73,ak,ak0207wl8b8n,2020-06-20T08:17:20.040Z,"63 km SSW of Kaktovik, Alaska",earthquake,,184.3,,,automatic,ak,ak
2020-06-20T08:03:20.407Z,44.2892,-115.0705,14.04,3.3,ml,,66,0.317,0.58,us,us6000afcu,2020-06-21T13:42:03.403Z,"13 km NW of Stanley, Idaho",earthquake,2.5,10.1,0.042,76,reviewed,us,us
2020-06-20T07:57:36.130Z,38.205,-117.7342,0,1.5,ml,14,98.78,0.103,0.12,nn,nn00750625,2020-06-20T08:11:46.745Z,"38 km ESE of Mina, Nevada",earthquake,,11.1,,,automatic,nn,nn
2020-06-20T07:56:35.530Z,35.4245,-118.1098333,9.14,1.23,ml,20,85,0.1146,0.15,ci,ci39487064,2020-06-22T14:42:13.600Z,"35km NNW of California City, CA",earthquake,0.31,0.84,0.22,19,reviewed,ci,ci
2020-06-20T07:55:55.630Z,38.1622,-117.9623,9.2,1.6,ml,19,73.18,0.018,0.15,nn,nn00750621,2020-06-20T07:59:28.521Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-20T07:55:23.210Z,37.386,-122.2701667,9.71,0.83,md,17,112,0.03069,0.04,nc,nc73412241,2020-06-22T21:29:03.091Z,"3km W of Portola Valley, CA",earthquake,0.31,0.4,0.265,12,reviewed,nc,nc
2020-06-20T07:55:02.654Z,66.3739,-147.5097,1.1,1.4,ml,,,,0.92,ak,ak0207wkxisi,2020-06-20T07:58:45.198Z,"5 km WNW of Beaver, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-20T07:54:01.950Z,37.3863333,-122.2666667,10.2,1.03,md,14,112,0.02826,0.05,nc,nc73412236,2020-06-24T22:44:08.079Z,"3km W of Portola Valley, CA",earthquake,0.37,0.65,0.186,10,reviewed,nc,nc
2020-06-20T07:52:56.400Z,38.1588,-117.9677,9.6,2.2,ml,30,52.01,0.025,0.16,nn,nn00750616,2020-06-20T07:56:09.878Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-20T07:51:03.190Z,37.3835,-122.2668333,10.01,1.15,md,18,112,0.03018,0.06,nc,nc73412226,2020-06-24T23:38:12.838Z,"3km W of Portola Valley, CA",earthquake,0.28,0.44,0.105,11,reviewed,nc,nc
2020-06-20T07:50:47.941Z,61.9547,-150.6933,87.5,2.1,ml,,,,0.81,ak,ak0207wkwjr4,2020-06-20T08:00:26.091Z,"37 km E of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-20T07:48:10.910Z,53.867,-166.7351667,7.14,0.58,ml,5,109,0.0334,0.07,av,av62184436,2020-06-22T20:00:21.070Z,"12 km WSW of Dutch Harbor, Alaska",earthquake,0.38,0.6,0.488,5,reviewed,av,av
2020-06-20T07:47:12.270Z,35.8656667,-117.6866667,4.94,1.47,ml,35,28,0.08536,0.15,ci,ci39487048,2020-06-22T18:18:27.280Z,"21km ESE of Little Lake, CA",earthquake,0.13,0.31,0.129,23,reviewed,ci,ci
2020-06-20T07:44:58.780Z,33.5176667,-116.4475,5.99,0.59,ml,19,102,0.08026,0.16,ci,ci39487040,2020-06-22T14:41:41.961Z,"21km SW of La Quinta, CA",earthquake,0.3,1.07,0.149,13,reviewed,ci,ci
2020-06-20T07:44:33.740Z,36.52816667,-98.98333333,7.7,0.77,ml,18,135,0.04859046489,0.11,ok,ok2020mbaj,2020-06-23T16:10:35.743Z,"9 km NE of Quinlan, Oklahoma",earthquake,,0.4,0.18,4,reviewed,ok,ok
2020-06-20T07:44:30.790Z,35.6856667,-117.525,4.7,1.08,ml,34,78,0.1114,0.14,ci,ci39487032,2020-06-22T18:12:58.249Z,"14km SW of Searles Valley, CA",earthquake,0.16,0.44,0.127,15,reviewed,ci,ci
2020-06-20T07:43:57.280Z,38.1565,-118.043,2.1,0.8,ml,15,104.23,0.013,0.08,nn,nn00750612,2020-06-20T07:53:45.757Z,"26 km SSE of Mina, Nevada",earthquake,,4.5,,,automatic,nn,nn
2020-06-20T07:42:51.060Z,35.9141667,-117.6513333,14.37,0.4,ml,11,92,0.03367,0.22,ci,ci39487024,2020-06-22T18:04:26.199Z,"23km E of Little Lake, CA",earthquake,0.52,1.28,0.064,4,reviewed,ci,ci
2020-06-20T07:41:43.521Z,64.7784,-149.0176,20.8,1.7,ml,,,,0.56,ak,ak0207wkulwk,2020-06-20T07:45:39.731Z,"20 km NNE of Four Mile Road, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-20T07:40:14.630Z,38.1468,-118.0495,1.9,0.9,ml,13,160.55,0.038,0.07,nn,nn00750609,2020-06-20T07:45:05.635Z,"27 km S of Mina, Nevada",earthquake,,10,,,automatic,nn,nn
2020-06-20T07:39:44.630Z,38.8354988,-122.8253326,1.4,0.91,md,22,63,0.00851,0.05,nc,nc73412221,2020-06-20T07:54:03.312Z,"9km NW of The Geysers, CA",earthquake,0.2,0.39,0.06,4,automatic,nc,nc
2020-06-20T07:38:45.320Z,35.9018333,-117.6701667,4.15,0.56,ml,17,61,0.04869,0.11,ci,ci39487016,2020-06-22T17:39:25.822Z,"22km E of Little Lake, CA",earthquake,0.19,0.4,0.102,4,reviewed,ci,ci
2020-06-20T07:38:41.700Z,38.8370018,-122.8256683,1.75,0.57,md,11,83,0.00783,0.01,nc,nc73412216,2020-06-20T08:07:02.394Z,"9km NW of The Geysers, CA",earthquake,0.36,0.82,,1,automatic,nc,nc
2020-06-20T07:29:39.210Z,38.1613,-118.0318,4.8,1.5,ml,14,133.59,0.016,0.1,nn,nn00750607,2020-06-20T07:41:26.131Z,"26 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-20T07:27:20.080Z,37.3943333,-122.2776667,10.38,0.72,md,8,121,0.03243,0.03,nc,nc73412211,2020-06-24T23:15:10.453Z,"4km WNW of Portola Valley, CA",earthquake,0.81,0.99,0.111,6,reviewed,nc,nc
2020-06-20T07:26:25.770Z,38.7906685,-122.7259979,1.96,0.67,md,11,94,0.0112,0.02,nc,nc73412206,2020-06-20T07:46:04.265Z,"3km ENE of The Geysers, CA",earthquake,0.3,0.8,0.19,3,automatic,nc,nc
2020-06-20T07:20:57.577Z,65.3825,-153.2741,13.5,0.7,ml,,,,0.63,ak,ak0207wkq4xp,2020-06-20T07:23:54.801Z,"60 km WNW of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-20T07:19:01.400Z,38.1632,-117.9025,9.6,1.1,ml,15,109.69,0.031,0.12,nn,nn00750603,2020-06-20T07:27:26.066Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-20T07:14:02.900Z,37.3843333,-122.2705,9.6,1.02,md,15,113,0.03189,0.04,nc,nc73412201,2020-06-24T22:09:38.870Z,"3km W of Portola Valley, CA",earthquake,0.28,0.55,0.181,12,reviewed,nc,nc
2020-06-20T07:12:05.790Z,38.1415,-118.046,4.5,1.6,ml,22,110.59,0.023,0.16,nn,nn00750599,2020-06-20T07:19:47.333Z,"28 km S of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-20T07:11:03.900Z,37.3861667,-122.2698333,10.06,1.79,md,50,99,0.03038,0.06,nc,nc73412196,2020-06-24T21:57:20.793Z,"3km W of Portola Valley, CA",earthquake,0.18,0.21,0.16,44,reviewed,nc,nc
2020-06-20T07:08:15.680Z,38.1718,-117.8667,7.3,0.7,ml,13,102.72,0.021,0.02,nn,nn00750595,2020-06-20T07:11:45.499Z,"32 km SE of Mina, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-06-20T07:06:05.390Z,35.683,-117.4671667,6.14,1.16,ml,21,165,0.09638,0.14,ci,ci39487008,2020-06-22T14:43:08.008Z,"11km SSW of Searles Valley, CA",earthquake,0.38,1,0.099,14,reviewed,ci,ci
2020-06-20T07:05:26.850Z,36.5578333,-121.1425,5.36,1.17,md,21,101,0.08539,0.1,nc,nc73412191,2020-06-22T22:49:03.553Z,"3km N of Pinnacles, CA",earthquake,0.35,1.75,0.215,16,reviewed,nc,nc
2020-06-20T06:59:56.080Z,38.176,-117.8105,12.1,1.4,ml,19,57.91,0.039,0.08,nn,nn00750592,2020-06-20T07:09:26.434Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-20T06:52:08.800Z,38.18,-117.9268,5.4,0.8,ml,12,154.71,0.04,0.08,nn,nn00750591,2020-06-20T07:00:45.231Z,"28 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-20T06:50:44.503Z,60.2684,-151.1639,39.6,1.1,ml,,,,0.23,ak,ak0207wkb3sy,2020-06-20T06:53:37.920Z,"9 km SE of Kasilof, Alaska",earthquake,,3,,,automatic,ak,ak
2020-06-20T06:48:21.960Z,38.1672,-117.8123,11.9,2.3,ml,20,77.32,0.046,0.07,nn,nn00750587,2020-06-20T06:53:48.212Z,"35 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-20T06:47:34.150Z,38.1797,-117.8623,12.5,1.9,ml,24,76.57,0.022,0.1,nn,nn00750584,2020-06-20T06:51:08.349Z,"31 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-20T06:44:51.970Z,53.866,-166.7663333,7.58,0.89,ml,7,98,0.05072,0.11,av,av62184416,2020-06-22T19:58:49.150Z,"14 km W of Dutch Harbor, Alaska",earthquake,0.44,0.79,0.352,6,reviewed,av,av
2020-06-20T06:41:47.160Z,53.8578333,-166.7378333,8.52,1.33,ml,9,95,0.03985,0.11,av,av62184411,2020-06-23T21:58:00.910Z,"13 km W of Unalaska, Alaska",earthquake,0.36,0.28,0.241,7,reviewed,av,av
2020-06-20T06:30:59.590Z,35.9168333,-117.6946667,4.53,0.6,ml,18,65,0.04746,0.09,ci,ci39487000,2020-06-22T17:36:30.102Z,"19km E of Little Lake, CA",earthquake,0.15,0.32,0.135,5,reviewed,ci,ci
2020-06-20T06:30:02.835Z,65.043,-148.7231,9.4,1.1,ml,,,,0.98,ak,ak0207wk6q8u,2020-06-20T06:35:23.290Z,"31 km ESE of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-20T06:28:10.430Z,40.3615,-124.46,14.85,2.66,md,21,258,0.1157,0.09,nc,nc73412186,2020-06-25T03:59:03.234Z,"15km WNW of Petrolia, CA",earthquake,1.29,0.47,0.119,26,reviewed,nc,nc
2020-06-20T06:20:20.460Z,38.182,-117.798,9.9,0.5,ml,9,102.71,0.027,0.01,nn,nn00750579,2020-06-20T06:31:04.714Z,"35 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-20T06:12:45.450Z,38.841835,-122.8059998,-0.82,0.89,md,7,151,0.0127,0.24,nc,nc73412181,2020-06-20T06:34:05.810Z,"8km WNW of Cobb, CA",earthquake,0.86,2.19,,1,automatic,nc,nc
2020-06-20T06:00:16.770Z,38.1467,-118.0023,8,1.3,ml,21,107.28,0.035,0.1,nn,nn00750576,2020-06-20T06:22:06.478Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-20T05:55:51.520Z,38.1507,-117.9542,13,1.3,ml,19,83.86,0.028,0.08,nn,nn00750573,2020-06-20T06:01:08.102Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-20T05:53:19.910Z,38.2047,-117.9343,13.5,0.8,ml,8,179.93,0.076,0.16,nn,nn00750571,2020-06-20T05:56:44.525Z,"25 km SE of Mina, Nevada",earthquake,,3.1,,,automatic,nn,nn
2020-06-20T05:50:54.670Z,44.5393333,-115.247,9.53,1.97,ml,14,82,0.448,0.17,mb,mb80440539,2020-06-20T14:49:00.090Z,"43 km NW of Stanley, Idaho",earthquake,0.39,1.09,0.176,11,reviewed,mb,mb
2020-06-20T05:45:15.660Z,38.1903,-117.8602,12.4,1.3,ml,19,85.28,0.04,0.1,nn,nn00750568,2020-06-20T05:55:06.515Z,"31 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-20T05:43:17.380Z,17.9616,-66.7475,10,2.48,md,21,183,0.1324,0.26,pr,pr2020172003,2020-06-20T07:34:53.303Z,"4 km SW of Tallaboa, Puerto Rico",earthquake,0.53,0.5,0.25,13,reviewed,pr,pr
2020-06-20T05:37:02.930Z,52.0651667,-176.1246667,3.93,0.3,ml,6,104,0.01716,0.24,av,av62184391,2020-06-23T22:28:16.000Z,"40 km ENE of Adak, Alaska",earthquake,0.66,1.22,0.253,6,reviewed,av,av
2020-06-20T05:36:55.070Z,34.6161667,-118.6436667,9.83,1.6,ml,45,68,0.06586,0.21,ci,ci39486992,2020-06-22T17:31:59.788Z,"14km N of Castaic, CA",earthquake,0.24,0.46,0.171,34,reviewed,ci,ci
2020-06-20T05:34:11.000Z,38.1798,-117.8275,4.7,1.6,ml,19,70.13,0.033,0.13,nn,nn00750565,2020-06-20T05:40:07.129Z,"33 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-20T05:33:08.260Z,43.4725,-110.5266667,7.08,1.58,ml,12,136,0.151,0.16,mb,mb80440534,2020-06-20T14:58:13.630Z,"18 km SSE of Kelly, Wyoming",earthquake,0.52,1.12,0.119,7,reviewed,mb,mb
2020-06-20T05:32:33.773Z,38.1695,-117.8181,11.3,2.2,ml,30,48.2,0.043,0.1925,nn,nn00750561,2020-06-21T00:24:57.611Z,"35 km SE of Mina, Nevada",earthquake,,0.6,0.32,13,reviewed,nn,nn
2020-06-20T05:30:18.400Z,38.1697,-117.8203,12.6,0.9,ml,15,76.33,0.017,0.09,nn,nn00750558,2020-06-20T05:33:45.547Z,"35 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-20T05:29:26.820Z,38.7929993,-122.7279968,2.12,1.01,md,16,79,0.02593,0.03,nc,nc73412171,2020-06-20T06:39:02.838Z,"3km NE of The Geysers, CA",earthquake,0.26,0.77,0.09,5,automatic,nc,nc
2020-06-20T05:26:52.158Z,57.6799,-154.2909,19.8,1.1,ml,,,,0.38,ak,ak0207wjkj61,2020-06-20T20:47:02.906Z,"15 km NE of Karluk, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-06-20T05:22:14.520Z,38.1265,-118.0073,10,1.8,ml,15,107.5,0.035,0.08,nn,nn00750554,2020-06-20T05:31:05.643Z,"30 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-20T05:21:51.060Z,52.0768333,-176.1651667,5.44,0.02,ml,6,154,0.01678,0.29,av,av70903724,2020-06-23T22:27:45.110Z,"39 km NE of Adak, Alaska",earthquake,0.92,1.34,0.418,6,reviewed,av,av
2020-06-20T05:21:31.930Z,38.1392,-117.9925,13.1,1.6,ml,18,112.72,0.062,0.12,nn,nn00750552,2020-06-20T05:24:46.715Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-20T05:14:48.530Z,33.4215,-116.4563333,13.85,0.45,ml,29,64,0.1123,0.13,ci,ci39486976,2020-06-22T17:08:27.690Z,"20km NNW of Borrego Springs, CA",earthquake,0.23,0.49,0.079,7,reviewed,ci,ci
2020-06-20T05:11:18.140Z,33.5858333,-116.8053333,6.39,0.19,ml,21,69,0.0353,0.08,ci,ci39486968,2020-06-22T16:59:51.859Z,"13km WNW of Anza, CA",earthquake,0.18,0.34,0.141,7,reviewed,ci,ci
2020-06-20T05:09:09.570Z,35.7186667,-117.554,8.47,0.88,ml,22,76,0.1031,0.12,ci,ci39486960,2020-06-22T16:56:01.292Z,"15km WSW of Searles Valley, CA",earthquake,0.21,0.62,0.088,7,reviewed,ci,ci
2020-06-20T05:08:51.650Z,38.1875,-117.7508,12,1.1,ml,16,99.22,0.047,0.05,nn,nn00750549,2020-06-20T05:22:45.487Z,"38 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-20T05:06:48.870Z,33.5918333,-116.8046667,6.52,0.15,ml,21,75,0.03391,0.13,ci,ci39486952,2020-06-20T16:50:32.205Z,"13km WNW of Anza, CA",earthquake,0.22,0.42,0.046,5,reviewed,ci,ci
2020-06-20T05:01:33.510Z,38.1623,-117.855,8.7,1,ml,11,99.38,0.025,0.04,nn,nn00750548,2020-06-20T05:09:44.876Z,"33 km SE of Mina, Nevada",earthquake,,6,,,automatic,nn,nn
2020-06-20T04:57:36.582Z,62.8138,-150.5333,67.3,1.6,ml,,,,0.56,ak,ak0207wj5py8,2020-06-20T05:02:42.661Z,"37 km NNE of Petersville, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-06-20T04:56:17.290Z,38.1317,-118.1027,8.9,0.3,ml,8,167.54,0.052,0.04,nn,nn00750547,2020-06-20T05:03:24.268Z,"28 km S of Mina, Nevada",earthquake,,8.9,,,automatic,nn,nn
2020-06-20T04:56:16.360Z,33.5868333,-116.8041667,6.6,0.66,ml,36,40,0.03414,0.18,ci,ci39486816,2020-06-22T14:43:41.969Z,"13km WNW of Anza, CA",earthquake,0.25,0.51,0.132,20,reviewed,ci,ci
2020-06-20T04:53:43.370Z,38.1803,-117.9082,6.4,1.6,ml,17,76.91,0.032,0.13,nn,nn00750545,2020-06-20T04:58:05.442Z,"29 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-20T04:48:51.530Z,48.614,-121.963333333333,4.29,1.75,ml,6,134,0.1749,0.11,uw,uw61644786,2020-06-20T05:01:16.810Z,"10 km N of Hamilton, Washington",earthquake,0.49,10.19,0.231437365722605,4,reviewed,uw,uw
2020-06-20T04:48:40.960Z,35.0263333,-119.3025,14.93,1.18,ml,14,94,0.1251,0.14,ci,ci39486800,2020-06-22T16:51:57.048Z,"10km ESE of Maricopa, CA",earthquake,0.32,0.65,0.13,8,reviewed,ci,ci
2020-06-20T04:46:06.269Z,36.52516667,-98.9845,7.12,0.33,ml,17,140,0.04679081805,0.05,ok,ok2020maum,2020-06-23T16:06:15.736Z,"9 km NE of Quinlan, Oklahoma",earthquake,,0.3,0.23,5,reviewed,ok,ok
